1,2,3,4,5,6,7,8,9
0.8445092322643343,0.8386783284742468,0.8425655976676385,0.8396501457725948,0.8435374149659864,0.8357628765792031,0.8377065111758989,0.8377065111758989,0.8425655976676385
0.8483965014577259,0.858114674441205,0.858114674441205,0.8415937803692906,0.8542274052478134,0.8464528668610302,0.8561710398445093,0.8503401360544217,0.8493683187560739
0.8678328474246841,0.859086491739553,0.858114674441205,0.8571428571428571,0.8639455782312925,0.8503401360544217,0.8610301263362488,0.858114674441205,0.8668610301263362
0.8775510204081632,0.8707482993197279,0.86977648202138,0.8668610301263362,0.8736637512147716,0.8561710398445093,0.8736637512147716,0.8736637512147716,0.8726919339164237
0.8853255587949466,0.8853255587949466,0.8843537414965986,0.8814382896015549,0.8814382896015549,0.8726919339164237,0.8862973760932945,0.8872691933916423,0.8862973760932945
0.902818270165209,0.901846452866861,0.8979591836734694,0.8950437317784257,0.8969873663751214,0.8853255587949466,0.8960155490767736,0.9047619047619048,0.8999028182701652
0.9193391642371235,0.924198250728863,0.9144800777453839,0.9086491739552964,0.9183673469387755,0.9076773566569485,0.9115646258503401,0.9193391642371235,0.9222546161321672
0.9387755102040817,0.93488824101069,0.9319727891156463,0.9310009718172984,0.9310009718172984,0.9212827988338192,0.924198250728863,0.93488824101069,0.9329446064139941
0.9514091350826045,0.9465500485908649,0.9475218658892128,0.9514091350826045,0.9484936831875608,0.9446064139941691,0.9378036929057337,0.9523809523809523,0.9436345966958212
0.9698736637512148,0.9591836734693877,0.9601554907677357,0.966958211856171,0.9601554907677357,0.9591836734693877,0.9523809523809523,0.9640427599611273,0.9543245869776482
